userid,bookid,issue_date,due_date,return_date
2017EEZ8568,465214,02/23/2020,03/08/2020,02/26/2020
2017EEZ8568,745032,02/23/2020,03/08/2020,02/26/2020
2017EEZ8568,757881,01/06/2020,01/20/2020,02/22/2020
2017EEZ8568,765634,02/22/2020,03/07/2020,02/23/2020
2017EEZ8653,320031,02/20/2020,03/05/2020,03/01/2020
2017EEZ8653,186793,02/17/2020,03/02/2020,02/28/2020
2017ITZ8001,156177,01/30/2020,02/13/2020,02/16/2020
2017ITZ8001,491891,02/20/2020,03/05/2020,03/01/2020
2017ITZ8001,843873,01/26/2020,02/09/2020,02/11/2020
2017ITZ8001,402438,01/29/2020,02/12/2020,02/07/2020
2017ITZ8003,321228,01/23/2020,02/06/2020,02/06/2020
2017ITZ8003,702010,02/18/2020,03/03/2020,02/19/2020
2017ITZ8004,544033,01/30/2020,02/13/2020,02/07/2020
2017ITZ8004,899418,01/10/2020,01/24/2020,01/31/2020
2017ITZ8004,30655,02/06/2020,02/20/2020,03/03/2020
2017ITZ8004,106714,01/26/2020,02/09/2020,01/30/2020
2017ITZ8004,505798,01/25/2020,02/08/2020,02/01/2020
2017ME10651,757664,01/20/2020,02/03/2020,02/16/2020
2017ME10651,776349,01/27/2020,02/10/2020,02/23/2020
2017ME10651,369862,01/23/2020,02/06/2020,01/29/2020
2017ME10651,268404,02/14/2020,02/28/2020,03/03/2020
2017ME10651,146794,01/10/2020,01/24/2020,01/25/2020
2017ME20641,74654,01/13/2020,01/27/2020,01/27/2020
2017ME20641,781519,02/21/2020,03/06/2020,02/26/2020
2017ME20642,740975,02/21/2020,03/06/2020,03/01/2020
2017ME20642,506612,01/09/2020,01/23/2020,02/05/2020
2017ME20642,85956,02/24/2020,03/09/2020,02/26/2020
2017ME20643,256443,02/20/2020,03/05/2020,02/24/2020
2017ME20643,936924,02/18/2020,03/03/2020,02/26/2020
2017ME20643,921674,01/10/2020,01/24/2020,01/23/2020
2017ME20643,817581,01/25/2020,02/08/2020,01/27/2020
2017ME20643,642095,01/20/2020,02/03/2020,01/30/2020
2017ME20644,79580,01/31/2020,02/14/2020,02/28/2020
2017ME20644,450382,02/17/2020,03/02/2020,02/24/2020
2017ME20644,275494,01/13/2020,01/27/2020,01/30/2020
2017ME20645,326538,01/27/2020,02/10/2020,03/01/2020
2017ME20645,728336,02/14/2020,02/28/2020,02/20/2020
2017ME20646,808215,01/13/2020,01/27/2020,03/02/2020
2017ME20646,939738,02/11/2020,02/25/2020,02/19/2020
2017ME20646,607284,01/20/2020,02/03/2020,02/26/2020
2017ME20647,963942,02/19/2020,03/04/2020,02/26/2020
2017ME20647,587706,01/09/2020,01/23/2020,01/22/2020
2017ME20647,564998,01/25/2020,02/08/2020,02/11/2020
2017ME20647,254334,02/10/2020,02/24/2020,02/10/2020
2017ME20647,634162,02/20/2020,03/05/2020,03/02/2020
2017ME20648,237206,01/14/2020,01/28/2020,01/18/2020
2017ME20648,604497,01/21/2020,02/04/2020,02/24/2020
2017ME20648,642378,01/18/2020,02/01/2020,01/31/2020
2017ME20648,121753,01/13/2020,01/27/2020,01/16/2020
2017ME20648,778039,01/14/2020,01/28/2020,01/27/2020
2017ME20649,802019,02/10/2020,02/24/2020,03/02/2020
2017ME20649,449242,01/20/2020,02/03/2020,03/01/2020
2017ME20649,926033,01/20/2020,02/03/2020,02/24/2020
2017ME20649,744174,01/01/2020,01/15/2020,02/03/2020
2017ME20649,504284,02/14/2020,02/28/2020,02/23/2020
2017ME20650,870486,02/02/2020,02/16/2020,02/13/2020
2017ME20650,149341,01/19/2020,02/02/2020,01/26/2020
2017ME20650,842096,02/08/2020,02/22/2020,02/20/2020
2017ME20650,427790,01/18/2020,02/01/2020,02/05/2020
2017ME20650,959657,01/28/2020,02/11/2020,02/21/2020
2017ME20652,174041,02/08/2020,02/22/2020,02/27/2020
2017ME20652,947005,01/13/2020,01/27/2020,02/02/2020
2017ME20652,964849,02/07/2020,02/21/2020,02/07/2020
2017ME20652,328602,01/17/2020,01/31/2020,02/26/2020
2017ME20652,881857,01/07/2020,01/21/2020,02/01/2020
2017ME20653,344680,02/24/2020,03/09/2020,03/03/2020
2017ME20653,204597,01/18/2020,02/01/2020,01/19/2020
2017ME20653,349883,01/18/2020,02/01/2020,02/14/2020
2017ME20653,899272,02/02/2020,02/16/2020,02/23/2020
2017ME20653,260564,01/17/2020,01/31/2020,01/18/2020
2017ME20655,380570,01/16/2020,01/30/2020,01/20/2020
2017ME20655,298600,01/14/2020,01/28/2020,02/06/2020
2017ME20655,797537,01/08/2020,01/22/2020,03/02/2020
2017ME20655,357578,02/16/2020,03/01/2020,02/22/2020
2017ME20656,912634,01/03/2020,01/17/2020,02/27/2020
2017ME20656,54504,01/24/2020,02/07/2020,03/02/2020
2017ME20656,727313,01/27/2020,02/10/2020,02/20/2020
2017ME20657,497667,01/11/2020,01/25/2020,02/21/2020
2017ME20657,695177,01/27/2020,02/10/2020,02/29/2020
2017ME20657,313790,01/10/2020,01/24/2020,02/20/2020
2017ME20657,219813,02/05/2020,02/19/2020,02/17/2020
2017ME20658,939883,01/23/2020,02/06/2020,01/27/2020
2017ME20658,168836,01/02/2020,01/16/2020,01/14/2020
2017ME20658,544330,02/04/2020,02/18/2020,03/01/2020
2017ME20660,763961,01/10/2020,01/24/2020,02/07/2020
2017ME20660,546711,02/24/2020,03/09/2020,02/28/2020
2017ME20660,869980,01/30/2020,02/13/2020,02/17/2020
2017ME20660,755249,02/15/2020,02/29/2020,02/27/2020
2017ME20661,675026,02/08/2020,02/22/2020,02/08/2020
2017ME20661,638328,01/05/2020,01/19/2020,01/29/2020
2017ME20661,421468,01/18/2020,02/01/2020,02/05/2020
2017ME20661,699715,02/03/2020,02/17/2020,02/19/2020
2017ME20663,242254,01/11/2020,01/25/2020,01/24/2020
2017ME20663,664781,01/09/2020,01/23/2020,02/27/2020
2017ME20683,95354,01/10/2020,01/24/2020,02/10/2020
2017ME20683,360895,02/07/2020,02/21/2020,02/29/2020
2017ME20683,284370,02/07/2020,02/21/2020,02/29/2020
2017ME20683,883296,01/21/2020,02/04/2020,02/19/2020
2017MEZ8313,470118,01/29/2020,02/12/2020,02/25/2020
2017MEZ8313,181501,02/11/2020,02/25/2020,02/20/2020
2017MEZ8314,805588,01/21/2020,02/04/2020,02/20/2020
2017MEZ8314,637208,02/23/2020,03/08/2020,03/03/2020
2017MEZ8315,67289,01/21/2020,02/04/2020,02/13/2020
2017MEZ8315,819922,01/29/2020,02/12/2020,02/21/2020
2017MEZ8315,235614,01/15/2020,01/29/2020,01/15/2020
2017MEZ8316,525020,02/10/2020,02/24/2020,03/02/2020
2017MEZ8316,957971,02/16/2020,03/01/2020,02/27/2020
2017MEZ8316,156484,02/09/2020,02/23/2020,02/24/2020
2017MEZ8317,714870,01/05/2020,01/19/2020,02/28/2020
2017MEZ8317,177747,01/03/2020,01/17/2020,01/25/2020
2017MEZ8317,301640,01/17/2020,01/31/2020,02/07/2020
2017MEZ8319,839433,02/13/2020,02/27/2020,02/21/2020
2017MEZ8319,592679,01/02/2020,01/16/2020,02/02/2020
2017MEZ8321,448421,02/19/2020,03/04/2020,02/27/2020
2017MEZ8321,164682,02/23/2020,03/08/2020,02/25/2020
2017MEZ8326,400593,02/18/2020,03/03/2020,02/21/2020
2017MEZ8326,807905,02/21/2020,03/06/2020,03/01/2020
2017MEZ8326,394588,02/23/2020,03/08/2020,02/23/2020
2017MEZ8326,501171,01/24/2020,02/07/2020,01/26/2020
2017MEZ8327,618001,01/03/2020,01/17/2020,02/05/2020
2017MEZ8327,692632,01/08/2020,01/22/2020,01/28/2020
2017MEZ8327,684546,01/14/2020,01/28/2020,02/12/2020
2017MEZ8327,19139,02/05/2020,02/19/2020,02/16/2020
2017MEZ8327,371013,02/11/2020,02/25/2020,02/17/2020
2017MEZ8333,652766,02/03/2020,02/17/2020,02/26/2020
2017MEZ8333,801198,01/13/2020,01/27/2020,02/20/2020
2017MEZ8333,551337,02/02/2020,02/16/2020,02/11/2020
2017MEZ8336,424267,01/09/2020,01/23/2020,02/10/2020
2017MEZ8336,366725,01/19/2020,02/02/2020,01/30/2020
2017MEZ8336,56481,02/08/2020,02/22/2020,02/18/2020
2017MEZ8336,226744,02/03/2020,02/17/2020,02/26/2020
2017MEZ8336,759279,02/18/2020,03/03/2020,03/01/2020
2017MT60499,156231,01/26/2020,02/09/2020,02/09/2020
2017MT60499,663941,01/18/2020,02/01/2020,02/18/2020
2017MT60499,917645,01/02/2020,01/16/2020,02/01/2020
2017PH10850,167881,02/22/2020,03/07/2020,02/23/2020
2017PH10850,965358,01/18/2020,02/01/2020,01/29/2020
2017PH10850,48514,01/17/2020,01/31/2020,03/03/2020
2017PHZ8617,676451,01/17/2020,01/31/2020,02/25/2020
2017PHZ8617,550339,01/08/2020,01/22/2020,02/29/2020
2017PHZ8617,958991,01/28/2020,02/11/2020,02/24/2020
2017PHZ8617,731052,01/13/2020,01/27/2020,02/22/2020
2017PHZ8617,908922,02/14/2020,02/28/2020,02/16/2020
2017PHZ8618,168970,02/12/2020,02/26/2020,02/29/2020
2017PHZ8618,192121,01/21/2020,02/04/2020,02/20/2020
2017PHZ8618,696306,01/20/2020,02/03/2020,02/24/2020
2017PHZ8618,745483,02/06/2020,02/20/2020,02/19/2020
2017PHZ8618,135273,02/21/2020,03/06/2020,02/22/2020
2017PHZ8622,442053,02/14/2020,02/28/2020,02/19/2020
2017PHZ8622,127318,01/31/2020,02/14/2020,02/06/2020
2017PHZ8622,746745,02/19/2020,03/04/2020,02/20/2020
2017PHZ8622,605709,02/08/2020,02/22/2020,03/03/2020
2017PHZ8625,546580,01/10/2020,01/24/2020,01/21/2020
2017PHZ8625,184868,01/09/2020,01/23/2020,01/15/2020
2017PHZ8625,617327,02/12/2020,02/26/2020,02/20/2020
2017PHZ8625,507407,01/22/2020,02/05/2020,01/25/2020
2017PHZ8626,937790,02/22/2020,03/07/2020,02/27/2020
2017PHZ8626,105051,02/20/2020,03/05/2020,02/29/2020
2017PHZ8626,875565,01/17/2020,01/31/2020,02/24/2020
2017PHZ8626,861286,01/14/2020,01/28/2020,02/11/2020
2017PHZ8626,934128,01/06/2020,01/20/2020,01/15/2020
2017PHZ8628,216043,01/09/2020,01/23/2020,02/14/2020
2017PHZ8628,900405,01/27/2020,02/10/2020,03/02/2020
2017PHZ8628,151168,01/24/2020,02/07/2020,02/07/2020
2017PHZ8628,81244,01/25/2020,02/08/2020,02/08/2020
2017TRZ8636,354772,01/23/2020,02/06/2020,02/03/2020
2017TRZ8636,956200,01/23/2020,02/06/2020,02/03/2020
2017TT10871,549977,02/08/2020,02/22/2020,02/22/2020
2017TT10871,902692,01/10/2020,01/24/2020,01/23/2020
2017TT10871,180301,01/02/2020,01/16/2020,03/01/2020
2017TT10873,828234,01/10/2020,01/24/2020,01/24/2020
2017TT10873,766340,01/19/2020,02/02/2020,02/29/2020
2017TT10875,798994,02/15/2020,02/29/2020,02/16/2020
2017TT10875,581725,01/22/2020,02/05/2020,02/08/2020
2017TT10875,248927,02/12/2020,02/26/2020,02/29/2020
2017TT10875,92462,02/12/2020,02/26/2020,03/03/2020
2017TT10876,897244,02/05/2020,02/19/2020,02/07/2020
2017TT10876,522419,02/13/2020,02/27/2020,02/24/2020
2017TT10877,639567,01/01/2020,01/15/2020,02/23/2020
2017TT10877,31753,01/25/2020,02/08/2020,01/28/2020
2017TT10877,710338,02/19/2020,03/04/2020,02/25/2020
2017TT10877,646082,01/06/2020,01/20/2020,01/23/2020
2017TT10878,952049,01/15/2020,01/29/2020,02/26/2020
2017TT10878,495700,01/07/2020,01/21/2020,02/12/2020
2017TT10878,626052,02/09/2020,02/23/2020,02/17/2020
2017TT10879,70169,02/05/2020,02/19/2020,02/29/2020
2017TT10879,466421,02/11/2020,02/25/2020,03/03/2020
2017TT10879,341334,02/09/2020,02/23/2020,02/11/2020
2017TT10879,923601,02/07/2020,02/21/2020,02/07/2020
2017TT10880,802893,01/30/2020,02/13/2020,02/16/2020
2017TT10880,265994,02/01/2020,02/15/2020,02/25/2020
2017TT10881,834506,02/06/2020,02/20/2020,02/16/2020
2017TT10881,417162,02/11/2020,02/25/2020,02/27/2020
2017TT10881,963824,02/17/2020,03/02/2020,02/28/2020
2017TT10881,413010,02/01/2020,02/15/2020,03/03/2020
2017TT10881,901103,01/22/2020,02/05/2020,01/22/2020
2017TT10882,317044,01/24/2020,02/07/2020,03/03/2020
2017TT10882,203645,02/26/2020,03/11/2020,02/26/2020
2017TT10882,552110,02/15/2020,02/29/2020,02/16/2020
2017TT10883,162402,01/02/2020,01/16/2020,01/10/2020
2017TT10883,932096,01/13/2020,01/27/2020,01/15/2020
2017TT10883,303829,02/18/2020,03/03/2020,02/21/2020
2017TT10884,205247,02/17/2020,03/02/2020,02/27/2020
2017TT10884,621660,02/24/2020,03/09/2020,02/27/2020
2017TT10884,905227,01/10/2020,01/24/2020,02/29/2020
2017TT10885,558475,02/01/2020,02/15/2020,02/12/2020
2017TT10885,237407,01/22/2020,02/05/2020,01/29/2020
2017TT10885,211890,01/19/2020,02/02/2020,02/06/2020
2017TT10886,553701,02/19/2020,03/04/2020,02/22/2020
2017TT10886,819922,02/20/2020,03/05/2020,02/20/2020
2017TT10886,394837,01/14/2020,01/28/2020,02/09/2020
2017TT10886,745917,01/11/2020,01/25/2020,01/30/2020
2018AMA2748,3815,01/18/2020,02/01/2020,02/29/2020
2018AMA2748,563191,01/20/2020,02/03/2020,01/20/2020
2018AMA2748,69933,01/26/2020,02/09/2020,02/02/2020
2018AMA2748,81319,01/12/2020,01/26/2020,02/11/2020
2018AMA2749,854143,01/28/2020,02/11/2020,02/23/2020
2018AMA2749,271453,02/19/2020,03/04/2020,02/26/2020
2018AMA2751,967192,02/01/2020,02/15/2020,02/24/2020
2018AMA2751,666738,02/13/2020,02/27/2020,02/22/2020
2018AMA2751,198704,02/23/2020,03/08/2020,02/27/2020
2018AMA2752,575957,02/15/2020,02/29/2020,02/23/2020
2018AMA2752,624547,01/12/2020,01/26/2020,03/01/2020
2018AMA2752,532375,02/10/2020,02/24/2020,02/26/2020
2018AMA2752,629489,02/24/2020,03/09/2020,02/26/2020
2018AMA2752,360137,01/21/2020,02/04/2020,03/01/2020
2018AMA2873,506230,01/01/2020,01/15/2020,01/22/2020
2018AMA2873,282743,02/05/2020,02/19/2020,02/16/2020
2018AMA2873,168126,01/22/2020,02/05/2020,02/27/2020
2018AMA2873,231436,01/20/2020,02/03/2020,02/16/2020
2018AMA2879,115073,01/25/2020,02/08/2020,02/13/2020
2018AMA2879,821366,01/15/2020,01/29/2020,02/15/2020
2018BEZ8438,307479,01/26/2020,02/09/2020,02/10/2020
2018BEZ8438,917094,01/18/2020,02/01/2020,03/01/2020
2018BEZ8440,221996,02/22/2020,03/07/2020,02/25/2020
2018BEZ8440,25680,01/20/2020,02/03/2020,02/24/2020
2018BEZ8440,957238,02/06/2020,02/20/2020,02/21/2020
2018BEZ8440,876997,02/07/2020,02/21/2020,02/10/2020
2018BEZ8440,753545,01/21/2020,02/04/2020,02/29/2020
2018BSZ8601,646543,01/14/2020,01/28/2020,02/23/2020
2018BSZ8601,970993,02/05/2020,02/19/2020,02/19/2020
2018BSZ8601,446486,01/07/2020,01/21/2020,02/18/2020
2018BSZ8601,454022,02/05/2020,02/19/2020,03/01/2020
2018BSZ8601,348565,01/04/2020,01/18/2020,02/18/2020
2018CE10071,639471,01/07/2020,01/21/2020,01/21/2020
2018CE10071,657798,02/16/2020,03/01/2020,02/20/2020
2018CE10085,617806,02/18/2020,03/03/2020,02/24/2020
2018CE10085,525599,01/07/2020,01/21/2020,02/09/2020
2018CE10085,466748,01/04/2020,01/18/2020,01/07/2020
2018CE10085,692634,02/21/2020,03/06/2020,02/29/2020
2018CE10085,833720,01/12/2020,01/26/2020,01/23/2020
2018CE10102,264946,01/05/2020,01/19/2020,02/02/2020
2018CE10102,920286,02/02/2020,02/16/2020,03/03/2020
2018CE10118,770907,02/04/2020,02/18/2020,02/08/2020
2018CE10118,619261,01/28/2020,02/11/2020,02/28/2020
2018CE10128,932593,01/28/2020,02/11/2020,02/28/2020
2018CE10128,75010,01/31/2020,02/14/2020,02/25/2020
2018CE10128,253248,01/20/2020,02/03/2020,02/13/2020
2018CE10128,604644,02/10/2020,02/24/2020,02/14/2020
2018CE10135,770595,01/05/2020,01/19/2020,02/17/2020
2018CE10135,618992,01/14/2020,01/28/2020,01/23/2020
2018CE10135,249900,01/27/2020,02/10/2020,03/01/2020
2018CE10135,679137,02/08/2020,02/22/2020,02/20/2020
2018CE10145,695006,02/03/2020,02/17/2020,02/10/2020
2018CE10145,379649,01/18/2020,02/01/2020,03/01/2020
2018CE10145,727969,01/26/2020,02/09/2020,01/28/2020
2018CE10145,902296,01/14/2020,01/28/2020,02/12/2020
2018CE10153,9042,01/03/2020,01/17/2020,01/23/2020
2018CE10153,208075,01/18/2020,02/01/2020,02/01/2020
2018CE10153,605159,02/08/2020,02/22/2020,02/23/2020
2018CE10166,684946,01/11/2020,01/25/2020,01/25/2020
2018CE10166,395061,02/19/2020,03/04/2020,02/20/2020
2018CE10169,868314,01/20/2020,02/03/2020,01/26/2020
2018CE10169,168307,01/11/2020,01/25/2020,01/16/2020
2018CE10176,800301,02/21/2020,03/06/2020,02/22/2020
2018CE10176,392581,01/31/2020,02/14/2020,02/18/2020
2018CE10176,646971,01/15/2020,01/29/2020,01/26/2020
2018CE10177,201955,02/24/2020,03/09/2020,02/27/2020
2018CE10177,473178,02/18/2020,03/03/2020,02/19/2020
2018CE10177,370587,02/21/2020,03/06/2020,02/23/2020
2018CE10177,454230,01/18/2020,02/01/2020,02/08/2020
2018CEC2686,56756,01/18/2020,02/01/2020,02/03/2020
2018CEC2686,946520,01/11/2020,01/25/2020,01/24/2020
2018CEC2686,284393,02/21/2020,03/06/2020,02/28/2020
2018CEC2686,922358,01/30/2020,02/13/2020,02/29/2020
2018CEC2686,12318,02/14/2020,02/28/2020,02/29/2020
2018CEC2687,623160,02/26/2020,03/11/2020,02/29/2020
2018CEC2687,113617,02/12/2020,02/26/2020,02/19/2020
2018CEC2688,166184,01/31/2020,02/14/2020,01/31/2020
2018CEC2688,20579,01/04/2020,01/18/2020,02/09/2020
2018CEC2688,916698,02/18/2020,03/03/2020,02/20/2020
2018CEC2688,327848,01/12/2020,01/26/2020,02/11/2020
2018CEC2689,355038,01/13/2020,01/27/2020,02/26/2020
2018CEC2689,589372,02/06/2020,02/20/2020,02/17/2020
2018CEC2689,475510,02/11/2020,02/25/2020,02/26/2020
2018CEC2689,555039,01/03/2020,01/17/2020,01/28/2020
2018CEC2689,309701,02/01/2020,02/15/2020,02/04/2020
2018CEC2690,771259,02/23/2020,03/08/2020,02/28/2020
2018CEC2690,506667,02/05/2020,02/19/2020,02/12/2020
2018CEC2690,606421,01/15/2020,01/29/2020,02/05/2020
2018CEC2691,540378,02/11/2020,02/25/2020,02/23/2020
2018CEC2691,820540,01/04/2020,01/18/2020,02/13/2020
2018CEC2691,951691,02/08/2020,02/22/2020,02/28/2020
2018CEC2691,789463,01/19/2020,02/02/2020,01/29/2020
2018CEC2691,963065,01/29/2020,02/12/2020,02/26/2020
2018CET2651,828177,01/30/2020,02/13/2020,03/01/2020
2018CET2651,50129,01/08/2020,01/22/2020,01/22/2020
2018CET2651,195262,02/11/2020,02/25/2020,02/18/2020
2018CET2651,717817,02/20/2020,03/05/2020,02/27/2020
2018CET2653,628620,02/17/2020,03/02/2020,02/19/2020
2018CET2653,334368,02/18/2020,03/03/2020,02/26/2020
2018CEU2210,968002,02/02/2020,02/16/2020,02/17/2020
2018CEU2210,785982,02/10/2020,02/24/2020,02/23/2020
2018CEU2210,289251,01/03/2020,01/17/2020,01/08/2020
2018CEU2210,221961,01/06/2020,01/20/2020,01/27/2020
2018CEU2210,841899,02/16/2020,03/01/2020,02/29/2020
2018CEU2211,50155,01/01/2020,01/15/2020,03/03/2020
2018CEU2211,548881,02/24/2020,03/09/2020,03/03/2020
2018CEU2660,772582,01/23/2020,02/06/2020,02/17/2020
2018CEU2660,136897,02/24/2020,03/09/2020,03/02/2020
2018CEU2664,842086,01/27/2020,02/10/2020,02/20/2020
2018CEU2664,954203,02/19/2020,03/04/2020,03/02/2020
2018CEU2664,672576,01/24/2020,02/07/2020,03/01/2020
2018CEU2664,33873,02/16/2020,03/01/2020,03/03/2020
2018CEU2664,355722,01/12/2020,01/26/2020,01/30/2020
2018CEV2137,227833,01/26/2020,02/09/2020,02/07/2020
2018CEV2137,716563,01/17/2020,01/31/2020,02/16/2020
2018CEV2137,564122,02/12/2020,02/26/2020,02/12/2020
2018CEV2138,768906,01/28/2020,02/11/2020,02/06/2020
2018CEV2138,241356,01/23/2020,02/06/2020,02/19/2020
2018CEV2138,569354,02/05/2020,02/19/2020,02/13/2020
2018CEV2219,95104,02/01/2020,02/15/2020,02/29/2020
2018CEV2219,473156,02/07/2020,02/21/2020,02/28/2020
2018CEV2219,204379,02/12/2020,02/26/2020,02/19/2020
2018CEV2219,959362,02/22/2020,03/07/2020,02/29/2020
2018CEV2223,580797,02/09/2020,02/23/2020,02/25/2020
2018CEV2223,766969,02/26/2020,03/11/2020,03/03/2020
2018CEV2228,442755,01/05/2020,01/19/2020,01/15/2020
2018CEV2228,219712,01/22/2020,02/05/2020,02/15/2020
2018CEV2228,948105,02/08/2020,02/22/2020,02/18/2020
2018CEV2228,5343,02/20/2020,03/05/2020,03/02/2020
2018CEV2228,845346,01/03/2020,01/17/2020,02/05/2020
2018CEV2230,696425,01/11/2020,01/25/2020,02/24/2020
2018CEV2230,773938,01/01/2020,01/15/2020,02/23/2020
2018CEV2230,613685,02/23/2020,03/08/2020,02/24/2020
2018CEV2230,538734,01/04/2020,01/18/2020,01/21/2020
2018CEV2230,253991,02/14/2020,02/28/2020,03/03/2020
2018CEV2232,349375,02/24/2020,03/09/2020,02/27/2020
2018CEV2232,193291,01/06/2020,01/20/2020,01/19/2020
2018CEV2232,359269,01/16/2020,01/30/2020,02/18/2020
2018CEV2232,548961,01/01/2020,01/15/2020,01/20/2020
2018CEV2667,103529,02/24/2020,03/09/2020,03/03/2020
2018CEV2667,807570,02/24/2020,03/09/2020,03/03/2020
2018CEV2668,105369,01/03/2020,01/17/2020,01/21/2020
2018CEV2668,529297,01/06/2020,01/20/2020,01/09/2020
2018CEV2668,865925,01/07/2020,01/21/2020,01/29/2020
2018CEV2668,971776,01/20/2020,02/03/2020,01/21/2020
2018CEW2233,92404,02/12/2020,02/26/2020,02/13/2020
2018CEW2233,399753,02/03/2020,02/17/2020,02/10/2020
2018CEW2233,228781,01/30/2020,02/13/2020,02/27/2020
2018CEW2233,885807,01/03/2020,01/17/2020,01/19/2020
2018CEW2237,361884,02/21/2020,03/06/2020,02/22/2020
2018CEW2237,177025,01/03/2020,01/17/2020,02/25/2020
2018CEW2237,874382,01/22/2020,02/05/2020,02/15/2020
2018CEW2237,619668,01/20/2020,02/03/2020,01/31/2020
2018CEW2237,522725,01/13/2020,01/27/2020,02/18/2020
2018CEW2238,208560,02/20/2020,03/05/2020,02/22/2020
2018CEW2238,165987,01/06/2020,01/20/2020,01/21/2020
2018CEW2238,16866,02/15/2020,02/29/2020,02/17/2020
2018CEW2238,36535,01/13/2020,01/27/2020,02/03/2020
2018CEW2669,776118,01/06/2020,01/20/2020,01/21/2020
2018CEW2669,176593,02/11/2020,02/25/2020,02/13/2020
2018CEW2669,248398,02/05/2020,02/19/2020,02/12/2020
2018CEW2671,294068,02/11/2020,02/25/2020,02/27/2020
2018CEW2671,334272,01/14/2020,01/28/2020,01/17/2020
2018CEW2674,21992,02/05/2020,02/19/2020,02/13/2020
2018CEW2674,437391,01/28/2020,02/11/2020,02/16/2020
2018CEW2674,963247,01/09/2020,01/23/2020,02/08/2020
2018CEW2676,774519,02/23/2020,03/08/2020,02/28/2020
2018CEW2676,567268,01/22/2020,02/05/2020,01/27/2020
2018CEW2676,616148,01/02/2020,01/16/2020,02/10/2020
2018CEW2676,807710,01/14/2020,01/28/2020,02/15/2020
2018CEW2676,104781,01/24/2020,02/07/2020,02/18/2020
2018CEW2677,381386,02/17/2020,03/02/2020,02/29/2020
2018CEW2677,535934,02/16/2020,03/01/2020,03/01/2020
2018CEZ8408,568181,01/06/2020,01/20/2020,01/09/2020
2018CEZ8408,463826,02/21/2020,03/06/2020,02/23/2020
2018CHZ8084,929804,02/13/2020,02/27/2020,03/01/2020
2018CHZ8084,639165,01/11/2020,01/25/2020,02/19/2020
2018CHZ8084,230582,01/13/2020,01/27/2020,02/16/2020
2018CHZ8084,85302,01/13/2020,01/27/2020,02/17/2020
2018CRZ8655,558944,02/17/2020,03/02/2020,02/19/2020
2018CRZ8655,301329,01/18/2020,02/01/2020,02/20/2020
2018CS10321,398219,02/17/2020,03/02/2020,02/19/2020
2018CS10321,397149,01/15/2020,01/29/2020,03/01/2020
2018CS10321,829339,02/12/2020,02/26/2020,02/22/2020
2018CS10321,98170,01/01/2020,01/15/2020,01/19/2020
2018CS10321,861302,02/19/2020,03/04/2020,02/28/2020
2018CS10326,99463,02/23/2020,03/08/2020,02/24/2020
2018CS10326,615098,02/18/2020,03/03/2020,02/21/2020
2018CS10326,135641,01/02/2020,01/16/2020,01/15/2020
2018CS10326,186573,01/18/2020,02/01/2020,01/26/2020
2018CS10331,258992,01/11/2020,01/25/2020,03/03/2020
2018CS10331,422966,02/14/2020,02/28/2020,02/22/2020
